,d1,d2,d3,d4,d5,d6,Temperature,Humidity,Weather
2792,27.794,21.949,22.112,10.28,19.526,26.407,,,
2793,27.867,23.208,20.387,10.543,20.347,25.872,,,
2794,28.467,23.039,20.797,12.471,18.346,25.861,,,
2795,28.289,22.459,21.76,13.358,18.672,27.151,,,
2796,27.691,20.535,21.471,12.863,21.183,26.366,,,
2797,26.506,21.869,21.159,10.911,18.106,26.196,,,
2798,27.645,21.976,21.712,12.218,20.184,26.642,,,
2799,28.469,23.975,19.395,13.862,18.151,26.969,,,
2800,28.839,18.989,20.517,5.2285,21.502,26.437,,,
2801,28.844,19.664,20.347,5.2286,22.862,25.708,,,
2802,28.624,22.454,21.419,9.3783,20.346,25.614,,,
2803,28.423,23.517,21.75,8.2389,20.646,26.026,,,
2804,28.534,22.703,22.34,9.2081,23.803,26.055,,,
2805,28.152,23.341,21.511,9.3783,20.91,25.396,,,
2806,28.614,24.334,21.912,9.208,20.945,25.735,,,
2807,27.863,20.928,20.922,9.208,19.836,25.91,,,
2808,27.774,19.54,20.347,9.208,22.663,24.761,,,
2809,28.082,21.088,20.992,9.208,22.338,26.367,,,
2810,28.301,20.356,21.356,7.5331,22.05,25.396,,,
2811,27.784,21.711,20.452,8.2389,22.086,26.055,,,
2812,28.233,22.293,21.183,4.7711,21.777,24.943,,,
2813,28.189,22.47,20.543,4.7711,19.882,25.842,,,
2814,27.566,22.73,20.541,7.2699,20.072,26.166,,,
2815,27.622,22.598,20.615,8.2388,16.811,24.824,,,
2816,28.218,22.29,21.345,8.239,18.346,25.095,,,
2817,27.198,22.33,20.183,9.3784,19.208,25.969,,,
2818,27.661,22.831,21.469,9.208,18.613,25.973,,,
2819,28.335,22.251,20.991,13.082,19.102,25.99,,,
2820,28.395,22.532,20.799,11.249,17.9,24.962,,,
2821,28.323,22.714,20.898,16.301,19.207,25.485,,,
2822,26.986,22.488,22.112,6.368,19.604,25.546,,,
2823,28.143,22.132,21.672,10.28,17.608,25.676,,,
2824,28.43,21.928,22.471,6.368,18.75,24.638,,,
2825,28.766,22.794,22.98,10.911,18.491,24.889,,,
2826,28.041,23.282,21.218,12.218,16.197,25.126,,,
2827,28.159,23.5,20.504,15.759,14.722,24.775,,,
2828,28.552,22.18,22.218,10.911,13.459,25.318,,,
2829,28.622,22.624,20.742,18.282,17.533,24.89,,,
2830,27.075,22.625,20.991,9.2079,17.506,25.677,,,
2831,27.835,22.952,20.517,19.395,18.671,25.301,,,
2832,28.001,22.48,22.218,17.507,15.399,24.511,,,
2833,27.915,22.528,20.63,18.613,17.039,26.151,,,
2834,22.567,22.512,22.295,12.389,14.771,25.393,,,
2835,27.478,22.676,22.058,10.543,16.056,24.794,,,
2836,22.821,23.111,21.183,12.218,18.491,25.602,,,
2837,28.296,22.72,22.122,9.208,18.106,25.891,,,
2838,28.365,23.373,22.495,10.911,16.704,26.414,,,
2839,28.075,22.504,21.76,12.471,17.074,26.563,,,
2840,28.395,22.736,21.759,9.8526,17.9,25.661,,,
2841,28.547,22.548,21.501,9.3783,17.805,25.95,,,
2842,28.069,21.613,20.183,10.792,18.346,25.384,,,
2843,27.831,21.641,20.706,11.249,18.281,25.614,,,
2844,28.344,21.85,20.386,14.367,19.119,26.67,,,
2845,28.93,22.322,20.347,14.771,18.409,26.067,,,
2846,28.241,23.042,20.991,6.368,18.491,25.398,,,
2847,28.324,21.988,22.469,1.249,19.526,25.162,,,
2848,28.422,22.76,20.815,14.723,20.28,25.534,,,
2849,28.519,22.404,20.898,8.2389,20.071,26.092,,,
2850,28.352,22.598,20.742,8.2389,19.46,24.888,,,
2851,28.382,22.843,19.863,12.218,19.101,26.197,,,
2852,27.602,22.395,20.071,9.3783,19.119,25.861,,,
2853,28.811,22.155,19.94,12.218,16.841,26.225,,,
2854,27.169,22.861,20.347,9.208,17.899,25.891,,,
2855,27.09,14.815,19.31,9.8525,15.872,24.77,,,
2856,25.367,22.43,21.355,10.28,17.269,25.162,,,
2857,28.111,16.916,20.943,12.131,17.9,24.776,,,
2858,28.149,16.614,20.071,10.792,19.206,26.056,,,
2859,28.235,21.859,20.333,9.3782,17.804,25.335,,,
2860,28.616,20.093,20.791,11.356,17.608,24.602,,,
2861,27.923,21.874,19.882,12.471,16.363,26.066,,,
2862,28.174,21.964,21.259,12.47,16.959,26.224,,,
2863,28.117,22.215,21.836,15.759,18.282,27.575,,,
2864,28.359,19.321,21.93,14.722,17.269,25.91,,,
2865,27.564,21.354,15.481,14.259,16.197,25.872,,,
2866,28.287,15.377,21.182,20.907,16.092,26.413,,,
2867,27.738,15.63,20.88,14.523,19.525,26.225,,,
2868,27.9,21.546,20.596,11.356,18.671,26.152,,,
2869,28.186,21.859,21.249,12.389,18.672,25.662,,,
2870,28.255,22.158,22.338,16.931,16.563,25.484,,,
2871,27.657,21.642,21.114,11.761,19.837,26.342,,,
2872,27.866,16.467,20.909,13.921,18.282,27.506,,,
2873,26.687,21.915,22.388,14.771,16.635,26.388,,,
2874,27.088,21.15,22.049,16.368,18.346,26.196,,,
2875,28.905,16.81,22.471,17.533,16.872,26.437,,,
2876,28.367,22.54,20.183,15.229,17.533,26.197,,,
2877,27.83,23.055,18.901,11.357,19.605,25.095,,,
2878,27.784,17.092,22.112,19.716,18.671,26.767,,,
2879,27.804,22.734,21.502,6.3618,16.842,26.537,,,
2880,28.604,16.795,21.711,16.368,16.367,25.82,,,
2881,28.354,22.67,21.502,12.471,17.816,25.735,,,
2882,27.634,22.673,21.303,14.367,16.089,26.091,,,
2883,27.886,22.349,21.682,15.272,19.12,25.335,,,
2884,27.923,16.715,21.355,15.482,19.102,26.065,,,
2885,28.656,22.503,21.216,16.596,17.781,26.037,,,
2886,27.671,17.959,21.865,16.931,19.378,26.44,,,
2887,27.959,22.09,22.471,9.8526,19.46,24.964,,,
2888,28.167,13.902,21.682,9.8526,18.298,25.861,,,
2889,28.317,15.222,20.741,14.358,18.282,26.336,,,
2890,28.28,16.365,21.509,14.523,19.207,25.86,,,
2891,27.921,21.751,21.76,13.29,18.825,26.741,,,
2892,27.836,22.344,20.386,13.802,19.377,25.816,,,
2893,27.809,17.45,21.116,14.259,18.92,25.613,,,
2894,28.408,22.304,19.897,16.368,20.197,25.485,,,
2895,26.14,16.218,22.623,11.249,19.818,25.592,,,
2896,27.648,22.774,20.791,8.2389,19.014,27.094,,,
2897,28.277,15.191,7.5272,9.208,19.837,27.149,,,
2898,27.886,15.779,18.672,10.869,18.238,25.861,,,
2899,28.661,23.348,20.91,7.5331,19.327,26.525,,,
2900,28.59,22.447,21.215,7.7813,18.767,25.335,,,
2901,28.523,22.152,21.355,7.7813,16.872,25.861,,,
2902,28.656,21.667,19.882,7.2698,16.289,26.196,,,
2903,28.594,16.614,21.76,7.5332,16.197,24.467,,,
2904,28.423,23.167,22.57,9.8526,13.357,25.659,,,
2905,28.798,22.149,20.346,9.3784,19.394,25.816,,,
2906,28.457,23.391,20.898,10.791,14.77,25.423,,,
2907,28.594,15.234,21.355,10.543,20.541,24.657,,,
2908,28.044,16.647,20.085,7.5331,18.408,25.413,,,
2909,28.021,22.629,20.387,11.249,19.864,25.91,,,
2910,28.116,22.476,20.517,10.543,19.066,26.387,,,
2911,28.094,23.267,20.742,6.368,15.873,25.858,,,
2912,28.076,15.67,21.512,5.2286,18.672,25.254,,,
2913,28.031,21.052,21.511,4.2594,17.376,25.369,,,
2914,27.853,12.812,21.512,8.2389,19.207,24.692,,,
2915,27.709,15.101,21.712,7.5331,19.207,25.505,,,
2916,27.917,22.155,21.512,8.2389,20.343,25.754,,,
2917,27.857,17.229,21.47,10.911,17.532,25.407,,,
2918,28.232,15.603,21.418,10.543,17.608,25.126,,,
2919,27.936,22.275,20.815,8.2387,18.238,25.602,,,
2920,27.75,16.439,21.356,11.357,15.602,26.317,,,
2921,28.109,20.414,22.217,10.28,17.603,25.697,,,
2922,27.635,21.671,21.836,9.208,17.101,24.875,,,
2923,28.04,22.621,19.574,7.5331,17.075,25.758,,,
2924,27.681,16.87,21.512,6.368,16.197,25.348,,,
2925,28.03,22.432,22.013,9.3784,16.564,25.602,,,
2926,27.582,22.491,21.93,9.8527,17.609,24.761,,,
2927,27.591,22.332,20.052,6.3681,18.106,24.481,,,
2928,28.042,22.3,23.514,11.249,17.507,26.29,,,
2929,27.957,21.967,19.836,10.911,16.367,24.597,,,
2930,28.117,22.54,21.302,9.8527,18.054,25.661,,,
2931,27.671,22.788,20.525,10.543,16.597,24.496,,,
2932,27.866,22.589,19.896,9.3783,16.842,25.386,,,
2933,28.657,22.328,18.768,10.28,17.9,25.614,,,
2934,28.177,18.889,22.405,9.8526,17.323,25.861,,,
2935,26.873,16.737,21.303,13.861,16.197,25.167,,,
2936,28.203,22.669,20.279,12.471,17.507,25.385,,,
2937,28.059,14.694,21.302,10.911,18.084,26.594,,,
2938,27.798,14.934,20.85,9.2081,18.345,24.001,,,
2939,28.053,22.507,20.851,10.543,18.346,25.756,,,
2940,27.763,17.22,22.892,14.313,18.095,24.249,,,
2941,28.076,22.541,22.058,10.911,17.781,25.994,,,
2942,28.026,16.924,22.847,12.471,18.672,25.215,,,
2943,28.113,22.609,22.951,10.911,18.238,26.106,,,
2944,28.11,22.392,22.05,10.911,18.282,25.634,,,
2945,27.807,22.67,22.261,6.368,17.142,25.068,,,
2946,27.823,23.137,20.945,8.2389,16.812,25.271,,,
2947,27.898,23.196,21.452,7.7813,17.507,25.842,,,
2948,27.579,22.628,20.85,7.2695,17.533,26.166,,,
2949,27.879,22.571,22.085,11.249,18.238,26.354,,,
2950,27.62,22.352,21.183,10.543,17.898,26.027,,,
2951,28.008,14.708,20.346,10.543,18.076,25.736,,,
2952,28.177,16.723,20.504,9.2081,17.376,25.485,,,
2953,27.78,22.213,19.46,6.368,18.201,25.961,,,
2954,27.834,22.269,23.527,12.131,16.892,26.092,,,
2955,28.008,19.455,22.013,11.249,17.533,25.735,,,
2956,27.818,17.23,20.385,10.543,17.805,25.534,,,
2957,27.813,17.13,23.685,9.3771,18.173,25.326,,,
2958,27.695,16.461,23.207,8.2389,18.75,26.109,,,
2959,27.654,14.307,21.682,8.2389,18.345,26.151,,,
2960,28.236,22.284,22.26,10.911,17.805,25.04,,,
2961,27.588,19.916,22.591,8.2388,17.781,26.091,,,
2962,28.158,22.783,22.13,10.911,17.269,26.841,,,
2963,27.625,16.413,23.289,10.541,17.187,25.614,,,
2964,27.92,23.665,21.673,9.2079,18.491,25.85,,,
2965,28.466,21.816,22.592,10.543,16.841,26.717,,,
2966,28.088,22.779,23.344,5.2286,18.346,25.697,,,
2967,28.074,23.107,22.183,9.8527,17.571,26.411,,,
2968,28.013,22.631,23.297,10.543,17.533,26.224,,,
2969,28.035,23.028,23.357,12.218,17.075,26.662,,,
2970,27.48,22.708,23.534,12.218,18.173,27.173,,,
2971,27.883,22.983,22.9,11.356,18.106,26.368,,,
2972,27.574,22.625,22.9,9.8525,18.15,27.442,,,
2973,29.099,16.927,22.725,10.792,18.769,26.29,,,
2974,28.592,17.941,22.495,11.356,18.321,26.384,,,
2975,28.429,22.642,22.951,10.543,18.49,26.112,,,
2976,27.526,17.186,23.13,11.356,18.672,26.388,,,
2977,27.757,17.809,22.217,7.7813,16.931,25.762,,,
2978,28.342,23.465,20.452,9.8526,17.9,26.142,,,
2979,27.58,16.865,21.679,9.8526,18.173,25.335,,,
2980,27.713,16.181,20.542,10.543,16.768,26.112,,,
2981,28.121,19.334,21.502,11.249,17.732,26.218,,,
2982,28.672,15.198,20.618,12.471,18.769,26.218,,,
2983,25.394,16.04,21.257,6.3674,17.78,26.196,,,
2984,27.956,22.731,21.682,10.543,17.9,26.141,,,
2985,27.914,22.113,20.656,8.239,16.872,26.384,,,
2986,28.01,21.865,19.822,12.218,18.672,25.917,,,
2987,28.583,21.982,20.85,11.761,18.613,27.932,,,
2988,27.795,15.036,21.512,12.863,18.663,26.166,,,
2989,27.82,21.438,21.912,7.5331,17.073,26.259,,,
2990,28.173,22.984,20.942,12.471,18.15,25.969,,,
2991,28.316,16.568,21.665,10.28,18.083,26.595,,,
2992,27.688,16.544,20.964,11.356,18.238,25.838,,,
2993,28.398,18.715,21.512,13.082,18.281,26.368,,,
2994,28.208,15.557,21.216,10.791,18.173,27.237,,,
2995,27.847,21.907,20.542,12.863,18.172,25.505,,,
2996,28.105,22.617,21.493,10.911,18.75,25.98,,,
2997,28.176,23.029,21.893,13.357,17.499,25.98,,,
2998,27.424,16.92,21.711,10.543,18.281,26.235,,,
2999,27.093,22.554,21.893,9.3784,17.532,25.808,,,
3000,27.497,17.764,22.731,11.759,18.75,26.123,,,
3001,27.964,22.85,22.892,9.2078,18.172,26.841,,,
3002,27.506,17.58,21.345,11.761,19.048,25.415,,,
3003,28.315,22.397,22.085,11.249,17.9,26.642,,,
3004,27.528,22.681,21.512,12.863,18.769,25.271,,,
3005,27.318,16.581,22.142,13.358,17.78,26.29,,,
3006,27.234,17.82,22.495,12.218,18.491,26.259,,,
3007,27.769,22.578,22.779,12.218,17.81,26.353,,,
3008,27.941,22.936,22.389,12.388,17.507,26.235,,,
3009,27.162,17.08,21.512,13.358,18.613,26.368,,,
3010,26.879,22.177,22.56,13.802,18.607,27.4,,,
3011,27.071,16.844,22.951,12.389,18.105,27.715,,,
3012,27.934,22.082,21.592,12.863,16.93,26.59,,,
3013,27.66,20.84,21.711,12.389,17.533,25.86,,,
3014,27.951,22.251,22.079,11.249,18.173,25.546,,,
3015,27.196,21.894,22.624,14.523,17.9,25.415,,,
3016,27.344,21.789,22.495,8.1833,17.732,26.826,,,
3017,27.425,16.465,21.865,7.5331,18.106,26.841,,,
3018,27.882,16.344,22.899,12.389,18.491,27.325,,,
3019,27.655,14.462,22.396,9.208,17.805,25.873,,,
3020,27.977,13.619,22.295,10.91,18.344,26.056,,,
3021,27.534,15.383,21.42,9.2081,18.672,25.292,,,
3022,27.997,21.678,21.76,13.862,17.732,25.397,,,
3023,27.946,20.896,21.161,9.3783,17.506,26.3,,,
3024,27.815,21.881,20.991,9.3784,17.78,26.141,,,
3025,27.438,19.953,22.261,11.356,19.102,26.109,,,
3026,28.59,16.204,21.71,11.761,18.281,26.67,,,
3027,27.982,15.106,21.496,9.8525,18.671,25.517,,,
3028,28.06,16.432,20.85,9.8526,16.987,27.506,,,
3029,27.872,16.098,22.388,10.543,17.927,26.41,,,
3030,27.657,15.977,22.396,9.208,17.53,26.367,,,
3031,27.807,16.807,22.535,9.208,17.075,25.99,,,
3032,27.795,22.234,20.991,12.389,17.377,24.794,,,
3033,27.43,16.475,22.337,11.249,18.238,26.843,,,
3034,27.738,22.539,21.622,13.358,18.141,25.348,,,
3035,27.471,14.783,21.75,12.863,18.106,24.889,,,
3036,27.37,15.861,22.462,13.358,18.672,25.979,,,
3037,27.319,21.555,22.862,10.91,18.346,24.692,,,
3038,28.47,21.721,22.471,10.911,17.606,25.145,,,
3039,27.858,16.068,22.156,13.082,17.9,25.755,,,
3040,28.029,17.434,21.865,10.543,18.491,25.284,,,
3041,28.017,17.276,22.156,10.543,18.409,24.521,,,
3042,27.277,16.823,21.093,11.356,18.409,24.657,,,
3043,27.744,22.047,21.721,9.3783,18.769,25.386,,,
3044,28.023,16.771,21.592,9.208,17.781,25.91,,,
3045,28.524,16.045,20.991,12.471,16.812,25.909,,,
3046,27.823,13.108,22.049,12.218,17.533,25.994,,,
3047,23.627,14.516,23.214,12.218,18.567,26.744,,,
3048,28.359,17.516,22.397,11.356,17.376,25.677,,,
3049,26.441,12.722,22.013,9.208,16.368,25.74,,,
3050,27.999,17.002,22.396,8.2389,16.758,25.127,,,
3051,27.562,13.836,21.826,12.218,17.608,26.067,,,
3052,27.811,14.032,21.779,11.249,17.376,25.73,,,
3053,27.314,21.622,22.536,10.911,18.345,25.122,,,
3054,27.737,14.315,22.862,11.761,16.842,26.108,,,
3055,28.266,15.339,21.682,10.543,17.507,24.759,,,
3056,27.554,16.33,22.086,10.543,18.084,26.106,,,
3057,27.485,16.926,22.958,10.911,17.781,25.162,,,
3058,27.945,16.023,22.621,12.218,18.491,25.846,,,
3059,27.774,22.169,22.878,11.356,17.78,26.29,,,
3060,28.147,15.413,22.218,11.356,16.842,27.173,,,
3061,27.948,16.761,22.471,11.761,17.533,25.073,,,
3062,27.934,16.013,23.296,13.082,17.805,25.758,,,
3063,27.93,14.764,22.261,12.218,16.841,25.662,,,
3064,27.287,16.812,22.049,12.389,18.238,24.908,,,
3065,27.787,21.972,22.748,11.761,16.197,24.722,,,
3066,28.2,22.345,21.76,8.2389,16.811,25.846,,,
3067,27.946,21.579,22.405,9.3783,16.842,25.485,,,
3068,27.513,16.507,22.013,14.313,19.378,24.889,,,
3069,27.767,15.766,21.511,10.28,16.872,26.197,,,
3070,28.052,15.291,21.93,11.357,18.238,25.335,,,
3071,28.042,14.757,22.396,12.389,18.902,25.736,,,
3072,27.786,21.793,22.847,9.3784,16.922,25.709,,,
3073,27.727,13.951,23.081,10.28,17.805,25.318,,,
3074,27.222,22.191,21.511,10.911,17.506,25.301,,,
3075,27.803,13.638,21.5,11.249,17.732,24.513,,,
3076,27.572,14.898,22.591,14.521,17.732,25.024,,,
3077,27.062,16.839,21.864,10.543,18.238,26.3,,,
3078,27.217,17.179,22.388,13.554,18.282,25.019,,,
3079,27.404,22.687,21.912,2.2182,18.491,25.122,,,
3080,27.663,22.345,22.495,12.389,18.672,25.398,,,
3081,28.221,22.386,22.396,12.389,19.048,24.372,,,
3082,27.687,16.344,22.261,10.911,18.436,24.522,,,
3083,27.68,17.558,21.93,11.356,18.672,25.506,,,
3084,28.022,22.743,21.67,9.3784,16.646,25.104,,,
3085,27.885,16.81,22.218,13.082,18.826,25.127,,,
3086,27.858,22.979,21.711,11.761,18.75,25.452,,,
3087,28.469,16.774,21.75,11.246,17.898,25.842,,,
3088,27.83,22.073,23.249,18.282,17.732,25.85,,,
3089,28.002,16.916,21.836,12.388,18.408,25.228,,,
3090,27.999,21.865,22.748,19.007,18.084,25.481,,,
3091,27.325,5.5471,22.779,16.596,18.106,25.267,,,
3092,27.745,21.544,21.93,15.272,18.902,24.722,,,
3093,28.036,22.443,22.56,14.367,17.529,26.109,,,
3094,27.718,14.566,22.156,19.036,17.507,24.847,,,
3095,27.064,16.522,21.501,13.082,18.084,25.477,,,
3096,27.628,17.474,22.463,13.082,18.75,24.814,,,
3097,28.152,17.17,23.021,5.2286,17.075,25.602,,,
3098,27.926,15.954,23.081,6.3681,18.344,25.369,,,
3099,27.574,22.439,23.462,6.368,18.408,26.056,,,
3100,27.979,16.477,22.616,12.131,18.408,25.634,,,
3101,27.383,16.255,22.049,7.533,17.507,25.319,,,
3102,27.645,17.062,23.27,6.368,18.92,25.57,,,
3103,27.72,15.401,22.405,4.2595,18.672,26.515,,,
3104,27.649,15.397,21.711,4.7711,17.9,25.571,,,
3105,27.77,16.885,22.013,8.2388,18.901,24.837,,,
3106,27.521,15.104,22.56,5.2278,18.171,25.318,,,
3107,20.203,14.654,21.827,10.28,17.201,25.073,,,
3108,27.483,17.714,21.741,10.911,17.781,24.633,,,
3109,27.961,15.646,21.836,11.249,18.15,25.63,,,
3110,27.686,15.466,21.865,12.863,17.9,24.693,,,
3111,28.292,14.027,22.337,10.911,18.238,24.219,,,
3112,27.209,14.096,22.086,13.921,18.671,25.162,,,
3113,27.428,15.364,22.98,11.761,18.75,24.512,,,
3114,27.757,15.101,22.05,15.399,17.608,25.506,,,
3115,27.542,16.695,21.827,14.367,18.151,24.522,,,
3116,27.118,15.978,21.356,11.761,19.101,25.228,,,
3117,27.982,14.145,23.187,8.2389,17.532,25.335,,,
3118,27.905,17.131,22.404,-1.7612,17.9,25.759,,,
3119,27.213,14.886,21.912,9.208,17.269,25.602,,,
3120,27.854,15.746,22.495,11.356,18.491,24.496,,,
3121,27.785,15.082,22.059,2.2183,18.346,24.434,,,
3122,27.675,16.394,21.259,19.851,18.238,25.271,,,
3123,28.102,16.426,22.058,11.357,18.883,25.06,,,
3124,27.906,14.052,22.218,17.075,17.608,25.708,,,
3125,28.438,14.75,22.077,16.588,18.172,24.633,,,
3126,28.352,14.97,21.16,7.5331,18.92,24.875,,,
3127,27.371,14.076,22.584,16.96,18.084,25.485,,,
3128,27.82,16.426,22.495,-4.7714,18.672,25.335,,,
3129,27.689,15.66,22.663,13.358,17.889,24.409,,,
3130,28.058,16.168,22.076,9.208,18.064,25.873,,,
3131,27.928,22.027,22.218,12.862,18.826,24.692,,,
3132,27.901,15.81,22.584,21.161,18.769,25.228,,,
3133,27.493,15.502,22.05,15.873,17.533,24.476,,,
3134,28.466,16.727,22.155,16.092,18.238,24.487,,,
3135,28.35,21.321,22.495,7.5221,16.368,24.692,,,
3136,28.11,13.171,23.194,13.082,18.281,25.335,,,
3137,27.854,16.701,22.892,15.759,17.507,24.722,,,
3138,27.709,14.385,21.259,15.873,17.506,24.521,,,
3139,27.53,15.821,22.013,13.921,17.608,25.162,,,
3140,27.188,16.329,21.672,14.313,16.842,25.145,,,
3141,27.546,16.149,21.291,14.259,18.106,24.342,,,
3142,28.103,14.295,21.682,14.723,18.901,25.91,,,
3143,27.756,12.695,21.591,15.254,16.842,24.429,,,
3144,27.578,15.293,22.049,13.358,18.749,24.941,,,
3145,27.795,14.229,21.159,14.259,17.507,24.476,,,
3146,28.111,14.183,21.837,15.873,17.507,23.23,,,
3147,27.972,15.549,20.945,13.358,17.269,24.922,,,
3148,28.374,21.589,21.827,12.471,17.702,24.633,,,
3149,28.706,14.643,21.622,13.082,15.873,24.127,,,
3150,28.675,14.016,21.183,11.356,18.106,24.875,,,
3151,28.478,15.308,22.616,9.208,18.344,25.019,,,
3152,27.941,16.501,21.623,13.082,17.533,24.218,,,
3153,27.566,16.41,22.218,11.356,17.533,24.264,,,
3154,28.886,15.502,21.827,13.082,17.609,24.795,,,
3155,28.356,22.111,22.773,13.358,16.595,25.153,,,
3156,28.266,22.301,21.893,13.082,17.187,25.821,,,
3157,24.132,14.938,21.865,10.543,18.123,26.038,,,
3158,24.062,22.038,22.049,12.863,17.781,25.06,,,
3159,27.764,14.369,22.058,13.554,18.106,24.658,,,
3160,28.459,20.202,22.615,13.358,17.781,24.79,,,
3161,28.512,19.878,22.261,12.389,18.671,25.14,,,
3162,28.552,16.743,22.832,13.554,18.173,24.429,,,
3163,28.171,16.322,22.862,12.131,17.899,25.398,,,
3164,27.816,16.979,22.085,12.471,17.173,24.481,,,
3165,27.962,16.262,22.13,9.3782,17.732,25.662,,,
3166,20.446,22.637,22.049,12.863,17.249,25.415,,,
3167,27.698,13.685,22.156,11.249,18.106,24.944,,,
3168,27.88,15.905,23.033,12.218,17.608,25.398,,,
3169,27.665,13.825,21.911,12.389,18.672,25.917,,,
3170,28.008,15.796,21.711,13.862,17.099,25.861,,,
3171,28.182,16.291,21.817,6.3681,17.507,24.428,,,
3172,28.074,16.615,22.471,13.082,16.812,25.305,,,
3173,27.814,15.21,22.218,11.761,16.931,25.06,,,
3174,28.246,16.632,22.058,12.14,16.93,25.98,,,
3175,28.458,16.637,21.471,13.358,16.841,24.481,,,
3176,28.155,12.236,21.893,11.249,18.672,25.407,,,
3177,27.966,16.56,21.712,14.523,16.96,24.793,,,
3178,27.797,14.236,21.912,12.863,18.083,25.91,,,
3179,28.675,15.117,22.049,15.096,17.53,24.34,,,
3180,28.632,16.284,22.592,10.28,15.974,24.602,,,
3181,28.35,15.515,21.75,14.367,18.084,25.335,,,
3182,28.263,19.978,21.47,11.356,17.732,24.558,,,
3183,28.272,13.905,21.707,13.862,18.345,25.451,,,
3184,28.091,13.95,22.157,13.082,18.749,25.995,,,
3185,28.789,13.825,21.248,12.863,19.207,25.506,,,
3186,28.45,16.165,22.321,12.863,17.323,25.059,,,
3187,28.195,10.901,21.356,13.358,17.318,25.162,,,
3188,28.001,14.33,21.093,12.218,17.507,24.889,,,
3189,25.847,16.356,21.682,12.863,17.652,24.693,,,
3190,27.583,14.918,21.822,13.358,17.527,25.001,,,
3191,27.902,15.472,22.049,12.471,16.367,25.891,,,
3192,28.005,15.529,22.049,12.389,17.85,25.721,,,
3193,28.068,16.317,22.112,12.129,18.75,24.693,,,
3194,27.992,15.936,22.156,12.218,17.072,25.534,,,
3195,28.592,14.106,22.13,12.218,17.781,26.091,,,
3196,27.271,16.572,22.47,13.554,18.281,25.304,,,
3197,28.287,14.652,22.397,11.761,18.345,24.982,,,
3198,28.284,16.376,22.663,12.389,17.9,24.963,,,
3199,28.309,14.862,22.56,12.469,17.898,24.889,,,
3200,26.753,16.159,21.512,13.082,16.872,25.407,,,
3201,27.322,15.182,22.156,12.389,17.533,25.122,,,
3202,27.62,14.286,22.085,12.863,18.026,25.594,,,
3203,28.452,17.104,21.682,12.078,16.563,24.721,,,
3204,28.405,16.547,22.295,13.358,18.491,25.661,,,
3205,27.737,14.876,22.085,12.759,17.732,25.287,,,
3206,27.792,14.09,22.085,13.357,17.899,24.707,,,
3207,28.254,14.577,21.712,12.218,18.105,25.546,,,
3208,28.428,16.765,21.292,12.131,17.9,26.038,,,
3209,27.648,14.687,22.085,13.358,18.408,24.603,,,
3210,28.449,14.699,21.778,14.313,17.376,24.89,,,
3211,28.066,14.002,21.711,12.471,18.901,24.496,,,
3212,27.643,16.699,21.672,12.218,17.608,24.476,,,
3213,28.428,16.309,21.592,13.073,16.595,24.434,,,
3214,28.406,14.418,21.116,13.358,17.936,25.228,,,
3215,27.749,15.738,21.893,12.471,16.812,24.472,,,
3216,28.24,14.977,22.049,12.218,18.083,25.614,,,
3217,28.132,14.659,22.085,13.862,18.172,26.137,,,
3218,28.549,16.212,21.44,13.802,17.268,25.078,,,
3219,28.664,16.599,20.91,12.389,17.377,24.496,,,
3220,28.211,14.152,21.712,13.358,18.281,25.503,,,
3221,27.631,15.319,21.759,13.29,17.9,24.774,,,
3222,27.962,14.929,21.682,12.471,17.395,24.367,,,
3223,28.323,15.188,22.862,13.802,17.78,24.512,,,
3224,27.897,13.931,22.47,12.389,17.609,24.481,,,
3225,27.791,15.942,21.355,13.651,17.732,25.856,,,
3226,27.798,13.871,21.745,13.554,18.151,25.306,,,
3227,27.692,16.735,21.712,12.218,18.409,25.092,,,
3228,27.707,15.246,22.13,12.389,17.9,25.318,,,
3229,27.409,16.628,21.76,13.082,18.238,24.79,,,
3230,27.625,15.791,21.912,13.862,17.269,25.001,,,
3231,27.263,16.904,22.388,12.389,18.281,24.692,,,
3232,27.401,16.793,21.712,13.802,17.899,24.603,,,
3233,27.794,16.072,21.345,12.471,17.374,24.633,,,
3234,27.701,15.765,20.851,12.471,17.507,24.522,,,
3235,26.926,15.152,22.13,12.863,18.237,23.885,,,
3236,27.913,16.322,20.387,12.863,17.804,24.357,,,
3237,28.007,15.91,22.892,12.471,16.367,24.794,,,
3238,27.322,14.032,21.303,13.921,18.172,25.001,,,
3239,27.447,16.722,22.013,7.781,16.842,25.023,,,
3240,27.676,15.554,22.471,12.218,17.507,24.478,,,
3241,27.605,16.232,21.865,9.3782,17.174,25.518,,,
3242,27.707,16.298,21.711,13.29,18.172,24.366,,,
3243,28.426,16.99,21.682,11.761,17.608,25.127,,,
3244,28.037,14.448,21.216,12.389,17.506,25.086,,,
3245,27.324,22.134,20.791,12.389,17.732,24.875,,,
3246,27.996,15.452,21.302,13.29,18.106,24.904,,,
3247,27.391,16.946,21.712,13.554,17.805,25.861,,,
3248,27.781,16.067,22.13,13.082,16.96,24.941,,,
3249,27.311,16.747,21.512,13.357,16.842,25.06,,,
3250,27.826,15.367,21.512,13.554,17.9,25.124,,,
3251,27.63,15.799,21.183,12.863,16.96,25.873,,,
3252,27.274,16.134,21.93,10.911,17.732,25.073,,,
3253,27.096,16.018,21.303,13.358,16.842,25.759,,,
